id,word
2362,down
2363,up
2364,stop
2365,go
2366,unknown
2367,down
2368,unknown
2369,no
2370,unknown
2371,unknown
2372,unknown
2373,go
2374,unknown
2375,unknown
2376,left
2377,unknown
2378,unknown
2379,unknown
2380,silence
2381,unknown
2382,unknown
2383,up
2384,unknown
2385,up
2386,right
2387,no
2388,unknown
2389,stop
2390,silence
2391,no
2392,up
2393,right
2394,on
2395,unknown
2396,no
2397,go
2398,unknown
2399,unknown
2400,unknown
2401,unknown
2402,unknown
2403,unknown
2404,yes
2405,unknown
2406,right
2407,no
2408,unknown
2409,unknown
2410,unknown
2411,up
2412,unknown
2413,unknown
2414,unknown
2415,unknown
2416,unknown
2417,unknown
2418,unknown
2419,unknown
2420,left
2421,unknown
2422,unknown
2423,unknown
2424,unknown
2425,unknown
2426,unknown
2427,unknown
2428,stop
2429,down
2430,unknown
2431,unknown
2432,unknown
2433,go
2434,unknown
2435,unknown
2436,unknown
2437,unknown
2438,unknown
2439,unknown
2440,unknown
2441,unknown
2442,unknown
2443,stop
2444,unknown
2445,unknown
2446,silence
2447,unknown
2448,unknown
2449,unknown
2450,unknown
2451,unknown
2452,on
2453,go
2454,unknown
2455,left
2456,unknown
2457,unknown
2458,on
2459,no
2460,unknown
2461,off
2462,unknown
2463,unknown
2464,unknown
2465,unknown
2466,unknown
2467,unknown
2468,stop
2469,unknown
2470,left
2471,unknown
2472,no
2473,go
2474,unknown
2475,up
2476,unknown
2477,unknown
2478,unknown
2479,unknown
2480,unknown
2481,unknown
2482,silence
2483,left
2484,unknown
2485,unknown
2486,unknown
2487,unknown
2488,unknown
2489,go
2490,unknown
2491,unknown
2492,yes
2493,right
2494,unknown
2495,unknown
2496,unknown
2497,unknown
2498,up
2499,silence
2500,on
2501,unknown
2502,unknown
2503,unknown
2504,unknown
2505,right
2506,unknown
2507,unknown
2508,unknown
2509,unknown
2510,unknown
2511,unknown
2512,go
2513,unknown
2514,stop
2515,down
2516,go
2517,unknown
2518,right
2519,down
2520,silence
2521,unknown
2522,unknown
2523,go
2524,unknown
2525,unknown
2526,unknown
2527,down
2528,unknown
2529,yes
2530,stop
2531,right
2532,unknown
2533,unknown
2534,unknown
2535,on
2536,unknown
2537,yes
2538,no
2539,unknown
2540,no
2541,unknown
2542,unknown
2543,unknown
2544,no
2545,right
2546,go
2547,unknown
2548,unknown
2549,unknown
2550,unknown
2551,on
2552,unknown
2553,unknown
2554,unknown
2555,yes
2556,unknown
2557,unknown
2558,yes
2559,off
2560,unknown
2561,go
2562,stop
2563,unknown
2564,unknown
2565,off
2566,right
2567,unknown
2568,up
2569,unknown
2570,up
2571,unknown
2572,left
2573,yes
2574,unknown
2575,unknown
2576,unknown
2577,yes
2578,unknown
2579,unknown
2580,up
2581,right
2582,unknown
2583,unknown
2584,unknown
2585,unknown
2586,unknown
2587,down
2588,unknown
2589,left
2590,unknown
2591,up
2592,unknown
2593,no
2594,unknown
2595,unknown
2596,up
2597,yes
2598,up
2599,unknown
2600,yes
2601,on
2602,unknown
2603,silence
2604,down
2605,go
2606,unknown
2607,unknown
2608,right
2609,right
2610,unknown
2611,unknown
2612,on
2613,unknown
2614,unknown
2615,yes
2616,no
2617,no
2618,unknown
2619,silence
2620,unknown
2621,down
2622,no
2623,unknown
2624,go
2625,yes
2626,right
2627,silence
2628,unknown
2629,unknown
2630,unknown
2631,unknown
2632,unknown
2633,down
2634,unknown
2635,unknown
2636,unknown
2637,unknown
2638,unknown
2639,unknown
2640,unknown
2641,unknown
2642,unknown
2643,unknown
2644,unknown
2645,unknown
2646,unknown
2647,unknown
2648,unknown
2649,yes
2650,stop
2651,unknown
2652,down
2653,unknown
2654,off
2655,unknown
2656,unknown
2657,silence
2658,stop
2659,go
2660,unknown
2661,unknown
2662,unknown
2663,unknown
2664,silence
2665,unknown
2666,left
2667,unknown
2668,unknown
2669,on
2670,go
2671,yes
2672,silence
2673,go
2674,unknown
2675,unknown
2676,off
2677,unknown
2678,unknown
2679,unknown
2680,unknown
2681,unknown
2682,unknown
2683,right
2684,unknown
2685,unknown
2686,left
2687,stop
2688,unknown
2689,on
2690,unknown
2691,unknown
2692,unknown
2693,left
2694,yes
2695,unknown
2696,unknown
2697,unknown
2698,silence
2699,down
2700,go
2701,unknown
2702,unknown
2703,unknown
2704,no
2705,go
2706,yes
2707,unknown
2708,silence
2709,unknown
2710,yes
2711,unknown
2712,down
2713,unknown
2714,off
2715,unknown
2716,unknown
2717,yes
2718,unknown
2719,off
2720,on
2721,stop
2722,off
2723,unknown
2724,no
2725,down
2726,go
2727,unknown
2728,unknown
2729,unknown
2730,unknown
2731,up
2732,unknown
2733,up
2734,unknown
2735,on
2736,unknown
2737,unknown
2738,silence
2739,unknown
2740,right
2741,on
2742,stop
2743,unknown
2744,go
2745,unknown
2746,unknown
2747,go
2748,unknown
2749,up
2750,unknown
2751,unknown
2752,silence
2753,silence
2754,no
2755,no
2756,yes
2757,unknown
2758,go
2759,unknown
2760,silence
2761,yes
2762,stop
2763,silence
2764,unknown
2765,unknown
2766,unknown
2767,right
2768,unknown
2769,off
2770,unknown
2771,go
2772,yes
2773,yes
2774,on
2775,unknown
2776,unknown
2777,up
2778,right
2779,up
2780,yes
2781,left
2782,up
2783,unknown
2784,unknown
2785,on
2786,on
2787,unknown
2788,off
2789,no
2790,left
2791,unknown
2792,on
2793,right
2794,unknown
2795,unknown
2796,unknown
2797,unknown
2798,unknown
2799,unknown
2800,unknown
2801,silence
2802,unknown
2803,unknown
2804,unknown
2805,down
2806,up
2807,stop
2808,unknown
2809,down
2810,unknown
2811,off
2812,unknown
2813,unknown
2814,stop
2815,unknown
2816,unknown
2817,unknown
2818,unknown
2819,no
2820,stop
2821,off
2822,unknown
2823,unknown
2824,unknown
2825,unknown
2826,unknown
2827,unknown
2828,off
2829,unknown
2830,unknown
2831,stop
2832,unknown
2833,unknown
2834,unknown
2835,unknown
2836,right
2837,unknown
2838,unknown
2839,off
2840,unknown
2841,unknown
2842,unknown
2843,on
2844,unknown
2845,no
2846,go
2847,unknown
2848,off
2849,unknown
2850,up
2851,off
2852,right
2853,stop
2854,unknown
2855,stop
2856,unknown
2857,left
2858,unknown
2859,unknown
2860,unknown
2861,unknown
2862,go
2863,down
2864,unknown
2865,unknown
2866,unknown
2867,on
2868,unknown
2869,unknown
2870,unknown
2871,go
2872,unknown
2873,unknown
2874,unknown
2875,unknown
2876,unknown
2877,unknown
2878,unknown
2879,unknown
2880,stop
2881,right
2882,unknown
2883,unknown
2884,unknown
2885,unknown
2886,yes
2887,unknown
2888,unknown
2889,go
2890,left
2891,up
2892,unknown
2893,unknown
2894,unknown
2895,unknown
2896,unknown
2897,unknown
2898,unknown
2899,unknown
2900,unknown
2901,unknown
2902,unknown
2903,stop
2904,unknown
2905,off
2906,silence
2907,unknown
2908,off
2909,on
2910,unknown
2911,unknown
2912,unknown
2913,right
2914,unknown
2915,unknown
2916,off
2917,yes
2918,unknown
2919,right
2920,unknown
2921,right
2922,go
2923,up
2924,go
2925,unknown
2926,left
2927,unknown
2928,on
2929,unknown
2930,unknown
2931,unknown
2932,unknown
2933,on
2934,unknown
2935,go
2936,on
2937,unknown
2938,down
2939,no
2940,off
2941,unknown
2942,on
2943,off
2944,unknown
2945,no
2946,unknown
2947,unknown
2948,yes
2949,unknown
2950,unknown
2951,down
2952,unknown
2953,unknown
2954,yes
2955,left
2956,unknown
2957,stop
2958,unknown
2959,unknown
2960,down
2961,off
2962,unknown
2963,on
2964,unknown
2965,unknown
2966,off
2967,unknown
2968,unknown
2969,unknown
2970,unknown
2971,unknown
2972,unknown
2973,unknown
2974,off
2975,unknown
2976,unknown
2977,unknown
2978,unknown
2979,up
2980,up
2981,down
2982,go
2983,right
2984,up
2985,unknown
2986,go
2987,no
2988,stop
2989,unknown
2990,unknown
2991,go
2992,unknown
2993,unknown
2994,up
2995,unknown
2996,unknown
2997,unknown
2998,unknown
2999,go
3000,unknown
3001,silence
3002,stop
3003,unknown
3004,left
3005,unknown
3006,silence
3007,off
3008,unknown
3009,unknown
3010,unknown
3011,unknown
3012,unknown
3013,up
3014,unknown
3015,down
3016,unknown
3017,silence
3018,unknown
3019,unknown
3020,no
3021,unknown
3022,unknown
3023,unknown
3024,unknown
3025,unknown
3026,no
3027,down
3028,stop
3029,unknown
3030,unknown
3031,unknown
3032,unknown
3033,unknown
3034,unknown
3035,unknown
3036,unknown
3037,no
3038,unknown
3039,on
3040,right
3041,unknown
3042,yes
3043,no
3044,on
3045,up
3046,unknown
3047,unknown
3048,go
3049,unknown
3050,left
3051,unknown
3052,stop
3053,stop
3054,unknown
3055,unknown
3056,unknown
3057,go
3058,unknown
3059,unknown
3060,yes
3061,unknown
3062,unknown
3063,unknown
3064,unknown
3065,unknown
3066,unknown
3067,no
3068,unknown
3069,silence
3070,right
3071,on
3072,unknown
3073,unknown
3074,unknown
3075,unknown
3076,no
3077,no
3078,unknown
3079,unknown
3080,unknown
3081,unknown
3082,unknown
3083,unknown
3084,go
3085,unknown
3086,off
3087,silence
3088,unknown
3089,unknown
3090,unknown
3091,unknown
3092,yes
3093,go
3094,unknown
3095,unknown
3096,no
3097,unknown
3098,unknown
3099,unknown
3100,stop
3101,left
3102,no
3103,unknown
3104,unknown
3105,left
3106,no
3107,stop
3108,unknown
3109,unknown
3110,unknown
3111,down
3112,yes
3113,unknown
3114,unknown
3115,unknown
3116,unknown
3117,yes
3118,no
3119,unknown
3120,go
3121,yes
3122,yes
3123,unknown
3124,unknown
3125,silence
3126,unknown
3127,unknown
3128,down
3129,go
3130,unknown
3131,unknown
3132,on
3133,off
3134,unknown
3135,unknown
3136,yes
3137,stop
3138,left
3139,unknown
3140,down
3141,unknown
3142,up
3143,right
3144,off
3145,left
3146,left
3147,yes
3148,unknown
3149,go
3150,unknown
3151,unknown
3152,unknown
3153,silence
3154,unknown
3155,unknown
3156,down
3157,unknown
3158,up
3159,left
3160,unknown
3161,unknown
3162,unknown
3163,silence
3164,unknown
3165,no
3166,off
3167,right
3168,unknown
3169,unknown
3170,unknown
3171,stop
3172,unknown
3173,stop
3174,unknown
3175,unknown
3176,silence
3177,unknown
3178,yes
3179,no
3180,unknown
3181,off
3182,unknown
3183,unknown
3184,up
3185,unknown
3186,unknown
3187,silence
3188,unknown
3189,no
3190,unknown
3191,silence
3192,unknown
3193,unknown
3194,unknown
3195,unknown
3196,unknown
3197,unknown
3198,unknown
3199,unknown
3200,unknown
3201,unknown
3202,unknown
3203,off
3204,unknown
3205,unknown
3206,unknown
3207,unknown
3208,down
3209,left
3210,unknown
3211,unknown
3212,stop
3213,unknown
3214,no
3215,on
3216,unknown
3217,off
3218,yes
3219,unknown
3220,unknown
3221,unknown
3222,unknown
3223,silence
3224,yes
3225,unknown
3226,left
3227,unknown
3228,up
3229,no
3230,unknown
3231,unknown
3232,unknown
3233,unknown
3234,unknown
3235,off
3236,unknown
3237,unknown
3238,unknown
3239,go
3240,unknown
3241,unknown
3242,unknown
3243,unknown
3244,unknown
3245,no
3246,unknown
3247,unknown
3248,off
3249,unknown
3250,unknown
3251,unknown
3252,stop
3253,unknown
3254,unknown
3255,unknown
3256,unknown
3257,on
3258,unknown
3259,unknown
3260,stop
3261,on
3262,left
3263,unknown
3264,unknown
3265,silence
3266,no
3267,unknown
3268,unknown
3269,unknown
3270,stop
3271,unknown
3272,go
3273,go
3274,unknown
3275,on
3276,off
3277,unknown
3278,unknown
3279,unknown
3280,unknown
3281,unknown
3282,unknown
3283,unknown
3284,unknown
3285,unknown
3286,unknown
3287,on
3288,unknown
3289,right
3290,unknown
3291,no
3292,right
3293,off
3294,unknown
3295,unknown
3296,unknown
3297,no
3298,unknown
3299,unknown
3300,unknown
3301,unknown
3302,right
3303,unknown
3304,unknown
3305,unknown
3306,unknown
3307,unknown
3308,unknown
3309,down
3310,unknown
3311,unknown
3312,unknown
3313,unknown
3314,unknown
3315,unknown
3316,go
3317,on
3318,unknown
3319,unknown
3320,no
3321,unknown
3322,unknown
3323,up
3324,go
3325,go
3326,unknown
3327,unknown
3328,unknown
3329,silence
3330,off
3331,up
3332,unknown
3333,unknown
3334,unknown
3335,unknown
3336,unknown
3337,right
3338,yes
3339,unknown
3340,unknown
3341,left
3342,unknown
3343,off
3344,yes
3345,up
3346,unknown
3347,no
3348,unknown
3349,unknown
3350,unknown
3351,unknown
3352,left
3353,right
3354,up
3355,down
3356,up
3357,unknown
3358,down
3359,unknown
3360,unknown
3361,go
3362,yes
3363,up
3364,unknown
3365,unknown
3366,left
3367,up
3368,unknown
3369,unknown
3370,yes
3371,unknown
3372,unknown
3373,right
3374,unknown
3375,go
3376,unknown
3377,unknown
3378,unknown
3379,no
3380,silence
3381,unknown
3382,unknown
3383,unknown
3384,unknown
3385,unknown
3386,yes
3387,unknown
3388,unknown
3389,unknown
3390,unknown
3391,silence
3392,yes
3393,unknown
3394,unknown
3395,yes
3396,unknown
3397,unknown
3398,unknown
3399,unknown
3400,unknown
3401,unknown
3402,left
3403,unknown
3404,go
3405,down
3406,unknown
3407,unknown
3408,unknown
3409,unknown
3410,unknown
3411,unknown
3412,left
3413,unknown
3414,unknown
3415,unknown
3416,unknown
3417,unknown
3418,no
3419,no
3420,unknown
3421,down
3422,unknown
3423,no
3424,down
3425,unknown
3426,left
3427,right
3428,silence
3429,unknown
3430,right
3431,unknown
3432,left
3433,unknown
3434,on
3435,unknown
3436,go
3437,go
3438,unknown
3439,unknown
3440,yes
3441,unknown
3442,left
3443,unknown
3444,unknown
3445,unknown
3446,up
3447,unknown
3448,no
3449,yes
3450,unknown
3451,on
3452,yes
3453,unknown
3454,unknown
3455,left
3456,left
3457,silence
3458,unknown
3459,unknown
3460,down
3461,unknown
3462,on
3463,stop
3464,right
3465,unknown
3466,stop
3467,unknown
3468,no
3469,down
3470,unknown
3471,unknown
3472,unknown
3473,up
3474,unknown
3475,unknown
3476,go
3477,unknown
3478,unknown
3479,unknown
3480,unknown
3481,down
3482,unknown
3483,off
3484,left
3485,silence
3486,unknown
3487,unknown
3488,unknown
3489,unknown
3490,unknown
3491,go
3492,no
3493,right
3494,unknown
3495,unknown
3496,up
3497,no
3498,down
3499,unknown
3500,unknown
3501,right
3502,unknown
3503,stop
3504,go
3505,unknown
3506,stop
3507,no
3508,unknown
3509,yes
3510,unknown
3511,silence
3512,unknown
3513,unknown
3514,left
3515,off
3516,stop
3517,no
3518,on
3519,unknown
3520,unknown
3521,unknown
3522,unknown
3523,right
3524,up
3525,left
3526,unknown
3527,unknown
3528,unknown
3529,unknown
3530,go
3531,unknown
3532,silence
3533,unknown
3534,on
3535,unknown
3536,unknown
3537,unknown
3538,go
3539,down
3540,unknown
3541,silence
3542,unknown
3543,unknown
3544,up
3545,left
3546,unknown
3547,right
3548,unknown
3549,unknown
3550,unknown
3551,unknown
3552,unknown
3553,unknown
3554,unknown
3555,no
3556,silence
3557,unknown
3558,unknown
3559,unknown
3560,right
3561,off
3562,unknown
3563,unknown
3564,unknown
3565,unknown
3566,unknown
3567,unknown
3568,unknown
3569,unknown
3570,down
3571,unknown
3572,unknown
3573,unknown
3574,unknown
3575,left
3576,unknown
3577,right
3578,on
3579,up
3580,stop
3581,unknown
3582,left
3583,unknown
3584,right
3585,yes
3586,unknown
3587,unknown
3588,down
3589,unknown
3590,unknown
3591,unknown
3592,unknown
3593,no
3594,unknown
3595,unknown
3596,yes
3597,unknown
3598,unknown
3599,unknown
3600,on
3601,off
3602,on
3603,unknown
3604,unknown
3605,unknown
3606,unknown
3607,unknown
3608,unknown
3609,unknown
3610,unknown
3611,unknown
3612,left
3613,silence
3614,no
3615,up
3616,stop
3617,unknown
3618,go
3619,unknown
3620,down
3621,left
3622,unknown
3623,no
3624,no
3625,unknown
3626,right
3627,down
3628,unknown
3629,unknown
3630,off
3631,go
3632,unknown
3633,unknown
3634,unknown
3635,unknown
3636,unknown
3637,up
3638,unknown
3639,right
3640,unknown
3641,silence
3642,unknown
3643,unknown
3644,go
3645,unknown
3646,on
3647,down
3648,unknown
3649,unknown
3650,unknown
3651,unknown
3652,unknown
3653,off
3654,unknown
3655,unknown
3656,no
3657,unknown
3658,go
3659,unknown
3660,unknown
3661,unknown
3662,unknown
3663,unknown
3664,unknown
3665,yes
3666,down
3667,unknown
3668,unknown
3669,unknown
3670,stop
3671,unknown
3672,unknown
3673,unknown
3674,unknown
3675,silence
3676,unknown
3677,unknown
3678,up
3679,unknown
3680,yes
3681,up
3682,unknown
3683,right
3684,right
3685,no
3686,unknown
3687,left
3688,unknown
3689,unknown
3690,unknown
3691,off
3692,unknown
3693,no
3694,unknown
3695,unknown
3696,left
3697,unknown
3698,up
3699,unknown
3700,unknown
3701,unknown
3702,up
3703,unknown
3704,unknown
3705,unknown
3706,unknown
3707,unknown
3708,unknown
3709,down
3710,no
3711,stop
3712,go
3713,unknown
3714,unknown
3715,silence
3716,down
3717,unknown
3718,unknown
3719,unknown
3720,on
3721,yes
3722,unknown
3723,unknown
3724,left
3725,up
3726,unknown
3727,unknown
3728,unknown
3729,unknown
3730,unknown
3731,up
3732,unknown
3733,yes
3734,right
3735,no
3736,no
3737,unknown
3738,unknown
3739,up
3740,unknown
3741,unknown
3742,unknown
3743,off
3744,unknown
3745,unknown
3746,unknown
3747,unknown
3748,unknown
3749,unknown
3750,unknown
3751,unknown
3752,unknown
3753,unknown
3754,stop
3755,unknown
3756,stop
3757,unknown
3758,unknown
3759,unknown
3760,yes
3761,left
3762,unknown
3763,right
3764,unknown
3765,unknown
3766,unknown
3767,unknown
3768,stop
3769,up
3770,unknown
3771,unknown
3772,unknown
3773,unknown
3774,unknown
3775,unknown
3776,unknown
3777,unknown
3778,unknown
3779,on
3780,right
3781,left
3782,unknown
3783,unknown
3784,unknown
3785,unknown
3786,no
3787,up
3788,unknown
3789,unknown
3790,unknown
3791,unknown
3792,unknown
3793,unknown
3794,unknown
3795,left
3796,silence
3797,down
3798,down
3799,down
3800,silence
3801,off
3802,unknown
3803,stop
3804,on
3805,up
3806,unknown
3807,unknown
3808,left
3809,unknown
3810,unknown
3811,up
3812,unknown
3813,unknown
3814,yes
3815,yes
3816,unknown
3817,unknown
3818,silence
3819,unknown
3820,unknown
3821,right
3822,unknown
3823,unknown
3824,off
3825,on
3826,unknown
3827,right
3828,silence
3829,unknown
3830,stop
3831,unknown
3832,unknown
3833,unknown
3834,unknown
3835,silence
3836,unknown
3837,unknown
3838,go
3839,unknown
3840,unknown
3841,unknown
3842,unknown
3843,go
3844,unknown
3845,stop
3846,on
3847,unknown
3848,unknown
3849,go
3850,go
3851,unknown
3852,unknown
3853,left
3854,up
3855,left
3856,unknown
3857,unknown
3858,unknown
3859,unknown
3860,left
3861,unknown
3862,off
3863,up
3864,unknown
3865,yes
3866,unknown
3867,unknown
3868,unknown
3869,unknown
3870,off
3871,unknown
3872,go
3873,unknown
3874,off
3875,unknown
3876,unknown
3877,unknown
3878,no
3879,left
3880,unknown
3881,on
3882,unknown
3883,unknown
3884,unknown
3885,unknown
3886,unknown
3887,no
3888,unknown
3889,unknown
3890,yes
3891,left
3892,unknown
3893,unknown
3894,unknown
3895,unknown
3896,left
3897,unknown
3898,up
3899,unknown
3900,unknown
3901,unknown
3902,unknown
3903,unknown
3904,left
3905,unknown
3906,unknown
3907,off
3908,on
3909,go
3910,stop
3911,off
3912,unknown
3913,unknown
3914,unknown
3915,right
3916,unknown
3917,unknown
3918,no
3919,down
3920,silence
3921,right
3922,unknown
3923,unknown
3924,unknown
3925,unknown
3926,unknown
3927,unknown
3928,off
3929,unknown
3930,unknown
3931,unknown
3932,unknown
3933,unknown
3934,stop
3935,unknown
3936,unknown
3937,unknown
3938,on
3939,down
3940,unknown
3941,unknown
3942,unknown
3943,unknown
3944,unknown
3945,stop
3946,unknown
3947,right
3948,silence
3949,up
3950,yes
3951,unknown
3952,unknown
3953,unknown
3954,unknown
3955,go
3956,unknown
3957,up
3958,unknown
3959,no
3960,unknown
3961,stop
3962,unknown
3963,unknown
3964,unknown
3965,up
3966,unknown
3967,silence
3968,unknown
3969,unknown
3970,stop
3971,unknown
3972,unknown
3973,no
3974,unknown
3975,unknown
3976,unknown
3977,left
3978,unknown
3979,unknown
3980,right
3981,unknown
3982,no
3983,unknown
3984,down
3985,left
3986,unknown
3987,left
3988,left
3989,unknown
3990,unknown
3991,unknown
3992,unknown
3993,off
3994,unknown
3995,unknown
3996,unknown
3997,unknown
3998,unknown
3999,unknown
4000,up
4001,unknown
4002,stop
4003,no
4004,left
4005,up
4006,left
4007,unknown
4008,stop
4009,left
4010,unknown
4011,unknown
4012,yes
4013,unknown
4014,unknown
4015,unknown
4016,silence
4017,silence
4018,down
4019,yes
4020,unknown
4021,off
4022,right
4023,on
4024,unknown
4025,up
4026,yes
4027,unknown
4028,unknown
4029,down
4030,unknown
4031,go
4032,unknown
4033,unknown
4034,off
4035,unknown
4036,yes
4037,unknown
4038,unknown
4039,left
4040,silence
4041,down
4042,unknown
4043,unknown
4044,unknown
4045,off
4046,unknown
4047,unknown
4048,unknown
4049,off
4050,unknown
4051,unknown
4052,on
4053,unknown
4054,off
4055,unknown
4056,on
4057,no
4058,unknown
4059,unknown
4060,unknown
4061,up
4062,unknown
4063,unknown
4064,go
4065,unknown
4066,down
4067,stop
4068,left
4069,unknown
4070,up
4071,unknown
4072,unknown
4073,unknown
4074,off
4075,unknown
4076,off
4077,yes
4078,unknown
4079,unknown
4080,down
4081,unknown
4082,unknown
4083,unknown
4084,on
4085,unknown
4086,yes
4087,unknown
4088,unknown
4089,unknown
4090,off
4091,unknown
4092,unknown
4093,go
4094,unknown
4095,unknown
4096,down
4097,off
4098,unknown
4099,unknown
4100,yes
4101,no
4102,unknown
4103,unknown
4104,yes
4105,unknown
4106,up
4107,unknown
4108,off
4109,unknown
4110,unknown
4111,silence
4112,unknown
4113,right
4114,unknown
4115,silence
4116,unknown
4117,unknown
4118,unknown
4119,unknown
4120,unknown
4121,up
4122,unknown
4123,unknown
4124,unknown
4125,silence
4126,left
4127,unknown
4128,on
4129,unknown
4130,silence
4131,unknown
4132,yes
4133,unknown
4134,unknown
4135,unknown
4136,unknown
4137,unknown
4138,unknown
4139,unknown
4140,unknown
4141,no
4142,go
4143,unknown
4144,go
4145,unknown
4146,unknown
4147,unknown
4148,off
4149,unknown
4150,unknown
4151,unknown
4152,unknown
4153,yes
4154,on
4155,unknown
4156,unknown
4157,unknown
4158,yes
4159,unknown
4160,unknown
4161,unknown
4162,off
4163,down
4164,silence
4165,unknown
4166,silence
4167,unknown
4168,unknown
4169,down
4170,unknown
4171,unknown
4172,silence
4173,unknown
4174,unknown
4175,unknown
4176,silence
4177,unknown
4178,unknown
4179,unknown
4180,unknown
4181,stop
4182,unknown
4183,up
4184,unknown
4185,no
4186,unknown
4187,no
4188,right
4189,silence
4190,up
4191,unknown
4192,unknown
4193,unknown
4194,unknown
4195,right
4196,unknown
4197,unknown
4198,unknown
4199,go
4200,unknown
4201,unknown
4202,stop
4203,on
4204,unknown
4205,unknown
4206,unknown
4207,unknown
4208,unknown
4209,unknown
4210,unknown
4211,unknown
4212,unknown
4213,unknown
4214,unknown
4215,unknown
4216,unknown
4217,down
4218,silence
4219,no
4220,unknown
4221,right
4222,unknown
4223,right
4224,unknown
4225,up
4226,no
4227,unknown
4228,go
4229,on
4230,silence
4231,down
4232,unknown
4233,unknown
4234,stop
4235,unknown
4236,unknown
4237,unknown
4238,unknown
4239,unknown
4240,off
4241,left
4242,unknown
4243,unknown
4244,left
4245,unknown
4246,unknown
4247,unknown
4248,unknown
4249,unknown
4250,no
4251,unknown
4252,silence
4253,on
4254,unknown
4255,unknown
4256,unknown
4257,unknown
4258,unknown
4259,unknown
4260,unknown
4261,unknown
4262,unknown
4263,unknown
4264,unknown
4265,unknown
4266,off
4267,go
4268,left
4269,stop
4270,stop
4271,left
4272,go
4273,unknown
4274,unknown
4275,unknown
4276,unknown
4277,off
4278,right
4279,unknown
4280,unknown
4281,unknown
4282,unknown
4283,go
4284,unknown
4285,unknown
4286,unknown
4287,off
4288,unknown
4289,unknown
4290,unknown
4291,unknown
4292,go
4293,unknown
4294,stop
4295,left
4296,go
4297,stop
4298,unknown
4299,unknown
4300,unknown
4301,yes
4302,unknown
4303,unknown
4304,go
4305,down
4306,go
4307,unknown
4308,unknown
4309,off
4310,unknown
4311,unknown
4312,unknown
4313,unknown
4314,unknown
4315,left
4316,stop
4317,off
4318,silence
4319,unknown
4320,unknown
4321,unknown
4322,unknown
4323,silence
4324,unknown
4325,unknown
4326,unknown
4327,on
4328,on
4329,unknown
4330,unknown
4331,unknown
4332,unknown
4333,unknown
4334,up
4335,unknown
4336,yes
4337,down
4338,unknown
4339,on
4340,unknown
4341,unknown
4342,unknown
4343,off
4344,unknown
4345,unknown
4346,right
4347,unknown
4348,off
4349,unknown
4350,unknown
4351,off
4352,unknown
4353,stop
4354,no
4355,stop
4356,unknown
4357,down
4358,unknown
4359,no
4360,off
4361,unknown
4362,left
4363,unknown
4364,yes
4365,unknown
4366,unknown
4367,unknown
4368,unknown
4369,unknown
4370,unknown
4371,unknown
4372,go
4373,unknown
4374,silence
4375,unknown
4376,off
4377,yes
4378,go
4379,right
4380,silence
4381,unknown
4382,unknown
4383,silence
4384,go
4385,off
4386,down
4387,unknown
4388,unknown
4389,unknown
4390,unknown
4391,left
4392,unknown
4393,left
4394,unknown
4395,unknown
4396,unknown
4397,unknown
4398,unknown
4399,unknown
4400,down
4401,unknown
4402,unknown
4403,no
4404,stop
4405,unknown
4406,unknown
4407,unknown
4408,unknown
4409,right
4410,yes
4411,unknown
4412,up
4413,unknown
4414,go
4415,unknown
4416,unknown
4417,unknown
4418,unknown
4419,unknown
4420,unknown
4421,down
4422,unknown
4423,go
4424,unknown
4425,yes
4426,unknown
4427,down
4428,unknown
4429,go
4430,silence
4431,stop
4432,unknown
4433,unknown
4434,unknown
4435,stop
4436,silence
4437,up
4438,stop
4439,up
4440,unknown
4441,unknown
4442,left
4443,silence
4444,on
4445,silence
4446,unknown
4447,unknown
4448,unknown
4449,unknown
4450,unknown
4451,on
4452,unknown
4453,go
4454,go
4455,unknown
4456,unknown
4457,stop
4458,no
4459,on
4460,unknown
4461,right
4462,unknown
4463,right
4464,stop
4465,unknown
4466,up
4467,unknown
4468,unknown
4469,unknown
4470,yes
4471,up
4472,unknown
4473,unknown
4474,stop
4475,unknown
4476,stop
4477,unknown
4478,no
4479,unknown
4480,unknown
4481,unknown
4482,down
4483,yes
4484,silence
4485,left
4486,silence
4487,unknown
4488,unknown
4489,off
4490,unknown
4491,unknown
4492,stop
4493,unknown
4494,unknown
4495,left
4496,unknown
4497,up
4498,unknown
4499,stop
4500,left
4501,unknown
4502,left
4503,unknown
4504,unknown
4505,unknown
4506,down
4507,unknown
4508,unknown
4509,no
4510,unknown
4511,unknown
4512,up
4513,unknown
4514,yes
4515,down
4516,unknown
4517,unknown
4518,on
4519,unknown
4520,yes
4521,stop
4522,silence
4523,on
4524,unknown
4525,unknown
4526,off
4527,unknown
4528,unknown
4529,unknown
4530,down
4531,off
4532,on
4533,no
4534,unknown
4535,go
4536,stop
4537,go
4538,unknown
4539,unknown
4540,unknown
4541,unknown
4542,unknown
4543,up
4544,silence
4545,right
4546,unknown
4547,unknown
4548,unknown
4549,unknown
4550,unknown
4551,unknown
4552,stop
4553,go
4554,unknown
4555,unknown
4556,unknown
4557,up
4558,no
4559,unknown
4560,right
4561,up
4562,no
4563,yes
4564,unknown
4565,unknown
4566,unknown
4567,no
4568,up
4569,up
4570,unknown
4571,up
4572,yes
4573,unknown
4574,unknown
4575,left
4576,unknown
4577,unknown
4578,unknown
4579,unknown
4580,unknown
4581,unknown
4582,unknown
4583,unknown
4584,go
4585,unknown
